person_cluster,area_name,variant,observed,expected,standardized_residual,area_total
Anna / Anne / Ann / Anni,Järva-Jaani,Anu,4,0.1584,9.652383177749472,9
Anna / Anne / Ann / Anni,Narvusi,Anni,28,6.4768,8.457199940289902,33
Anna / Anne / Ann / Anni,Soikkola,Anni,23,4.7104,8.427045004033145,24
Anna / Anne / Ann / Anni,Suojärvi,Anni,25,5.495466666666666,8.320190591586908,28
Anna / Anne / Ann / Anni,Kontokki,Anni,20,3.925333333333333,8.113415264016554,20
Anna / Anne / Ann / Anni,Vuole,Anni,20,4.1216,7.821207671516835,21
Anna / Anne / Ann / Anni,Paatene,Anni,16,3.1402666666666668,7.256859224010167,16
Anna / Anne / Ann / Anni,Jõelähtme,Anna,3,0.18186666666666668,6.608227461712274,11
Anna / Anne / Ann / Anni,Koprina,Anni,13,2.5514666666666668,6.541244507748118,13
Anna / Anne / Ann / Anni,Suistamo,Anni,22,6.2805333333333335,6.272483746895838,32
Anna / Anne / Ann / Anni,Tulemajärvi,Other,9,1.52,6.0670811502905195,30
Anna / Anne / Ann / Anni,Heinävesi,Anna,2,0.0992,6.035046035049053,6
Anna / Anne / Ann / Anni,Koivisto,Anni,11,2.158933333333333,6.017069800617843,11
Anna / Anne / Ann / Anni,Kaprio,Anni,10,1.9626666666666666,5.7370509517685475,10
Anna / Anne / Ann / Anni,Vuokkiniemi,Anni,10,1.9626666666666666,5.7370509517685475,10
Anna / Anne / Ann / Anni,Vigala,Ann,24,8.066133333333333,5.610330944977748,38
Anna / Anne / Ann / Anni,Kuusamo,Anni,9,1.7664,5.442644418007625,9
Anna / Anne / Ann / Anni,Moloskovitsa,Anni,9,1.7664,5.442644418007625,9
Anna / Anne / Ann / Anni,Käina,Ann,10,2.1226666666666665,5.406775326429402,10
Anna / Anne / Ann / Anni,Tulemajärvi,Anni,19,5.888,5.403622979478474,30
Anna / Anne / Ann / Anni,Ilomantsi,Anni,12,2.944,5.277977214640177,15
Anna / Anne / Ann / Anni,Seiskari,Anni,8,1.5701333333333334,5.131374367413736,8
Anna / Anne / Ann / Anni,Skuoritsa,Anni,8,1.5701333333333334,5.131374367413736,8
Anna / Anne / Ann / Anni,Toksova,Anni,8,1.5701333333333334,5.131374367413736,8
Anna / Anne / Ann / Anni,Suistamo,Other,8,1.6213333333333333,5.0094927431686775,32
Anna / Anne / Ann / Anni,Rovaniemi,Anni,7,1.3738666666666666,4.799961201534018,7
Anna / Anne / Ann / Anni,Sakkola,Anni,8,1.7664,4.690232836221568,9
Anna / Anne / Ann / Anni,Varbla,Ann,11,2.9717333333333333,4.657114029010407,14
Anna / Anne / Ann / Anni,Puhja,Anu,2,0.1584,4.627194101453412,9
Anna / Anne / Ann / Anni,Rannu,Anu,2,0.1584,4.627194101453412,9
Anna / Anne / Ann / Anni,Karksi,Anne,50,26.346666666666668,4.608180837844583,52
Anna / Anne / Ann / Anni,Salmi,Anni,6,1.1776,4.4439005585085996,6
Anna / Anne / Ann / Anni,Pühalepa,Ann,12,3.6085333333333334,4.417458854734723,17
Anna / Anne / Ann / Anni,Korpiselkä,Anni,7,1.5701333333333334,4.333321369827409,8
Anna / Anne / Ann / Anni,Pöide,Anu,3,0.3872,4.198928631555026,22
Anna / Anne / Ann / Anni,Hietamäki,Anni,5,0.9813333333333333,4.056707632008277,5
Anna / Anne / Ann / Anni,Kontiolahti,Anni,5,0.9813333333333333,4.056707632008277,5
Anna / Anne / Ann / Anni,Lavansaari,Anni,5,0.9813333333333333,4.056707632008277,5
Anna / Anne / Ann / Anni,Repola,Anni,5,0.9813333333333333,4.056707632008277,5
Anna / Anne / Ann / Anni,Tyrö,Anni,5,0.9813333333333333,4.056707632008277,5
Anna / Anne / Ann / Anni,Harju-Jaani,Anna,2,0.1984,4.044711401642971,12
Anna / Anne / Ann / Anni,Hämeenlinna,Anni,6,1.3738666666666666,3.946806660546599,7
Anna / Anne / Ann / Anni,Lempaala,Anni,6,1.3738666666666666,3.946806660546599,7
Anna / Anne / Ann / Anni,Tarvastu,Ann,23,10.8256,3.700169156721559,51
Anna / Anne / Ann / Anni,Võnnu,Ann,12,4.4576,3.5723912213036493,21
Anna / Anne / Ann / Anni,Muhu,Ann,16,6.792533333333333,3.532842417146371,32
Anna / Anne / Ann / Anni,Helme,Anne,34,18.746666666666666,3.522919604743892,37
Anna / Anne / Ann / Anni,Ilomantsi,Anna,2,0.248,3.518100660592945,15
Anna / Anne / Ann / Anni,Pöide,Ann,12,4.669866666666667,3.392029604727567,22
Anna / Anne / Ann / Anni,Alatornio,Anna,1,0.08266666666666667,3.1905236028299577,5
Anna / Anne / Ann / Anni,Narvusi,Anu,3,0.5808,3.1743767527807787,33
Anna / Anne / Ann / Anni,Halliste,Anne,26,14.186666666666667,3.1364060015432136,28
Anna / Anne / Ann / Anni,Liperi,Other,2,0.304,3.076019300466449,6
Anna / Anne / Ann / Anni,Kuusalu,Anna,3,0.6117333333333334,3.05352685782076,37
Anna / Anne / Ann / Anni,Paistu,Anne,42,26.346666666666668,3.0496078374461897,52
Anna / Anne / Ann / Anni,Alatornio,Anni,4,0.9813333333333333,3.047241565649217,5
Anna / Anne / Ann / Anni,Saarde,Anne,23,12.666666666666666,2.9034160159032516,25
Anna / Anne / Ann / Anni,Liperi,Anna,1,0.0992,2.86004286004429,6
Anna / Anne / Ann / Anni,Haljala,Anne,47,31.413333333333334,2.780969567868019,62
Anna / Anne / Ann / Anni,Lüganuse,Anu,1,0.1056,2.7523257382978796,6
Anna / Anne / Ann / Anni,Tõstamaa,Anu,1,0.1056,2.7523257382978796,6
Anna / Anne / Ann / Anni,Pilistvere,Other,5,1.5706666666666667,2.7363250567270763,31
Anna / Anne / Ann / Anni,Karja,Ann,6,2.1226666666666665,2.6612902249926713,10
Anna / Anne / Ann / Anni,Heinävesi,Anni,4,1.1776,2.6008761065723855,6
Anna / Anne / Ann / Anni,Sangaste,Anu,2,0.3872,2.5918677652219633,22
Anna / Anne / Ann / Anni,Audru,Other,3,0.76,2.5694562193502923,15
Anna / Anne / Ann / Anni,Ridala,Ann,5,1.6981333333333333,2.533807623326365,8
Anna / Anne / Ann / Anni,Ridala,Other,2,0.4053333333333333,2.5047463715843388,8
Anna / Anne / Ann / Anni,Risti,Other,2,0.4053333333333333,2.5047463715843388,8
Anna / Anne / Ann / Anni,Peetri,Ann,8,3.3962666666666665,2.4980968300276722,16
Anna / Anne / Ann / Anni,Karula,Anu,1,0.1232,2.4980158359952642,7
Anna / Anne / Ann / Anni,Urvaste,Ann,12,5.943466666666667,2.4843008966713755,28
Anna / Anne / Ann / Anni,Viru-Jaagupi,Ann,6,2.3349333333333333,2.3985271354883873,11
Anna / Anne / Ann / Anni,Rannu,Other,2,0.456,2.2864666681500965,9
Anna / Anne / Ann / Anni,Väike-Maarja,Anne,20,12.16,2.2482741919315052,24
Anna / Anne / Ann / Anni,Urvaste,Anu,2,0.4928,2.147017260499579,28
Anna / Anne / Ann / Anni,Audru,Ann,7,3.184,2.138561955188791,15
Anna / Anne / Ann / Anni,Tulemajärvi,Anna,2,0.496,2.135536496768964,30
Anna / Anne / Ann / Anni,Kolga-Jaani,Anne,34,23.813333333333333,2.0874784444553427,47
Anna / Anne / Ann / Anni,Setumaa,Ann,15,8.9152,2.037890115652587,42
Anna / Anne / Ann / Anni,Viru-Nigula,Anu,2,0.528,2.0257733278325034,30
Anna / Anne / Ann / Anni,Viljandi,Anne,30,20.773333333333333,2.024378592642696,41
Anna / Anne / Ann / Anni,Jõhvi,Ann,9,4.669866666666667,2.003775346389924,22
Anna / Anne / Ann / Anni,Setumaa,Other,5,2.128,1.9687865046144235,42
Anna / Anne / Ann / Anni,Järva-Madise,Anne,8,4.053333333333334,1.9603078884562646,8
Anna / Anne / Ann / Anni,Karuse,Ann,7,3.3962666666666665,1.9554726923652668,16
Anna / Anne / Ann / Anni,Laiuse,Anne,15,9.12,1.9470625648856148,18
Anna / Anne / Ann / Anni,Simuna,Other,2,0.5573333333333333,1.932450989328397,11
Anna / Anne / Ann / Anni,Viru-Jaagupi,Anna,1,0.18186666666666668,1.9184369656068563,11
Anna / Anne / Ann / Anni,Suistamo,Anu,2,0.5632,1.9145424328733813,32
Anna / Anne / Ann / Anni,Kuusalu,Anne,27,18.746666666666666,1.9061951357836269,37
Anna / Anne / Ann / Anni,Koeru,Anne,25,17.226666666666667,1.8728658304824317,34
Anna / Anne / Ann / Anni,Muhu,Other,4,1.6213333333333333,1.8680884309809618,32
Anna / Anne / Ann / Anni,Iisaku,Anne,7,3.546666666666667,1.8337001227984024,7
Anna / Anne / Ann / Anni,Kursi,Anu,1,0.1936,1.8327272727272728,11
Anna / Anne / Ann / Anni,Harju-Jaani,Other,2,0.608,1.785202332628168,12
Anna / Anne / Ann / Anni,Otepää,Other,2,0.608,1.785202332628168,12
Anna / Anne / Ann / Anni,Suure-Jaani,Ann,10,5.7312,1.7831300781178452,27
Anna / Anne / Ann / Anni,Hargla,Anne,9,5.066666666666666,1.7474291893893223,10
Anna / Anne / Ann / Anni,Kodavere,Anne,9,5.066666666666666,1.7474291893893223,10
Anna / Anne / Ann / Anni,Harju-Jaani,Anu,1,0.2112,1.7164056877231806,12
Anna / Anne / Ann / Anni,Kanepi,Anne,6,3.04,1.6976764306421572,6
Anna / Anne / Ann / Anni,Rõuge,Anni,4,1.7664,1.680586509077338,9
Anna / Anne / Ann / Anni,Liperi,Anni,3,1.1776,1.6793638806042783,6
Anna / Anne / Ann / Anni,Tori,Ann,7,3.8208,1.6264499265222052,18
Anna / Anne / Ann / Anni,Nõo,Anne,8,4.56,1.6109275959205138,9
Anna / Anne / Ann / Anni,Vaivara,Anne,8,4.56,1.6109275959205138,9
Anna / Anne / Ann / Anni,Kadrina,Ann,19,13.160533333333333,1.6096684763887292,62
Anna / Anne / Ann / Anni,Äksi,Anne,12,7.6,1.5960477502420258,15
Anna / Anne / Ann / Anni,Tartu-Maarja,Anne,5,2.533333333333333,1.5497594606792735,5
Anna / Anne / Ann / Anni,Kadrina,Anne,40,31.413333333333334,1.5320311391847767,62
Anna / Anne / Ann / Anni,Rõuge,Ann,4,1.9104,1.5118231974124836,9
Anna / Anne / Ann / Anni,Põltsamaa,Anu,2,0.7216,1.5049376234762435,41
Anna / Anne / Ann / Anni,Jüri,Anne,7,4.053333333333334,1.4636082545568732,8
Anna / Anne / Ann / Anni,Kõpu,Anne,7,4.053333333333334,1.4636082545568732,8
Anna / Anne / Ann / Anni,Rõngu,Anne,7,4.053333333333334,1.4636082545568732,8
Anna / Anne / Ann / Anni,Vändra,Anne,16,11.146666666666667,1.4536759761721865,22
Anna / Anne / Ann / Anni,Kursi,Anne,9,5.573333333333333,1.451491011443006,11
Anna / Anne / Ann / Anni,Paide,Anne,9,5.573333333333333,1.451491011443006,11
Anna / Anne / Ann / Anni,Rapla,Anne,9,5.573333333333333,1.451491011443006,11
Anna / Anne / Ann / Anni,Simuna,Anne,9,5.573333333333333,1.451491011443006,11
Anna / Anne / Ann / Anni,Torma,Anne,9,5.573333333333333,1.451491011443006,11
Anna / Anne / Ann / Anni,Viru-Nigula,Ann,10,6.368,1.4392767586325077,30
Anna / Anne / Ann / Anni,Ambla,Anne,19,13.68,1.438363267359428,27
Anna / Anne / Ann / Anni,Peetri,Anna,1,0.26453333333333334,1.4299563870332566,16
Anna / Anne / Ann / Anni,Pärnu-Jaagupi,Anne,8,5.066666666666666,1.3031675310700033,10
Anna / Anne / Ann / Anni,Türi,Anne,8,5.066666666666666,1.3031675310700033,10
Anna / Anne / Ann / Anni,Mustjala,Anne,6,3.546666666666667,1.3027058787448111,7
Anna / Anne / Ann / Anni,Märjamaa,Anne,6,3.546666666666667,1.3027058787448111,7
Anna / Anne / Ann / Anni,Pühalepa,Anu,1,0.2992,1.2811892870707329,17
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Anne,16,11.653333333333334,1.273301503989146,23
Anna / Anne / Ann / Anni,Tõstamaa,Other,1,0.304,1.2623286751914202,6
Anna / Anne / Ann / Anni,Laiuse,Anu,1,0.3168,1.213822745117942,18
Anna / Anne / Ann / Anni,Palamuse,Anne,9,6.08,1.1842163742545666,12
Anna / Anne / Ann / Anni,Põltsamaa,Anne,26,20.773333333333333,1.1467578154854579,41
Anna / Anne / Ann / Anni,Häädemeeste,Anne,7,4.56,1.142634690129667,9
Anna / Anne / Ann / Anni,Põltsamaa,Ann,12,8.702933333333334,1.1176218923609316,41
Anna / Anne / Ann / Anni,Vuole,Anna,1,0.3472,1.1078737887490773,21
Anna / Anne / Ann / Anni,Hämeenlinna,Other,1,0.3546666666666667,1.0836122640719408,7
Anna / Anne / Ann / Anni,Karula,Other,1,0.3546666666666667,1.0836122640719408,7
Anna / Anne / Ann / Anni,Lempaala,Other,1,0.3546666666666667,1.0836122640719408,7
Anna / Anne / Ann / Anni,Jõhvi,Anna,1,0.36373333333333335,1.0549882442489211,22
Anna / Anne / Ann / Anni,Kose,Anne,18,14.186666666666667,1.0124290253288475,28
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Anna,1,0.38026666666666664,1.0049876551496904,23
Anna / Anne / Ann / Anni,Haljala,Anna,2,1.0250666666666666,0.9629391935070215,62
Anna / Anne / Ann / Anni,Pärnu,Anne,4,2.533333333333333,0.9214785982417302,5
Anna / Anne / Ann / Anni,Kose,Ann,8,5.943466666666667,0.8435597268021156,28
Anna / Anne / Ann / Anni,Jõhvi,Other,2,1.1146666666666667,0.8385603216693179,22
Anna / Anne / Ann / Anni,Sangaste,Other,2,1.1146666666666667,0.8385603216693179,22
Anna / Anne / Ann / Anni,Vändra,Other,2,1.1146666666666667,0.8385603216693179,22
Anna / Anne / Ann / Anni,Ambla,Anna,1,0.4464,0.8285791266835215,27
Anna / Anne / Ann / Anni,Nõo,Other,1,0.456,0.8055944737523657,9
Anna / Anne / Ann / Anni,Rõuge,Other,1,0.456,0.8055944737523657,9
Anna / Anne / Ann / Anni,Sakkola,Other,1,0.456,0.8055944737523657,9
Anna / Anne / Ann / Anni,Suojärvi,Anna,1,0.4629333333333333,0.7893488342813079,28
Anna / Anne / Ann / Anni,Urvaste,Anna,1,0.4629333333333333,0.7893488342813079,28
Anna / Anne / Ann / Anni,Põlva,Anne,5,3.546666666666667,0.7717116346912195,7
Anna / Anne / Ann / Anni,Hargla,Other,1,0.5066666666666667,0.6930735005704535,10
Anna / Anne / Ann / Anni,Pilistvere,Anna,1,0.5125333333333333,0.68090083359912,31
Anna / Anne / Ann / Anni,Kolga-Jaani,Ann,12,9.976533333333334,0.6406284558293773,47
Anna / Anne / Ann / Anni,Suure-Jaani,Anne,16,13.68,0.6272561617056153,27
Anna / Anne / Ann / Anni,Jõelähtme,Other,1,0.5573333333333333,0.5929516898863473,11
Anna / Anne / Ann / Anni,Viru-Jaagupi,Other,1,0.5573333333333333,0.5929516898863473,11
Anna / Anne / Ann / Anni,Pilistvere,Anne,18,15.706666666666667,0.5786622748171404,31
Anna / Anne / Ann / Anni,Sangaste,Anne,13,11.146666666666667,0.5551125293624559,22
Anna / Anne / Ann / Anni,Lüganuse,Anne,4,3.04,0.5505977612893482,6
Anna / Anne / Ann / Anni,Tõstamaa,Anne,4,3.04,0.5505977612893482,6
Anna / Anne / Ann / Anni,Ambla,Ann,7,5.7312,0.5299933103251316,27
Anna / Anne / Ann / Anni,Maarja-Magdaleena,Ann,6,4.882133333333333,0.5059238908397283,23
Anna / Anne / Ann / Anni,Helme,Anna,1,0.6117333333333334,0.4964197303469212,37
Anna / Anne / Ann / Anni,Kose,Other,2,1.4186666666666667,0.488073292495213,28
Anna / Anne / Ann / Anni,Suojärvi,Other,2,1.4186666666666667,0.488073292495213,28
Anna / Anne / Ann / Anni,Vigala,Anna,1,0.6282666666666666,0.4689855878459848,38
Anna / Anne / Ann / Anni,Jõelähtme,Ann,3,2.3349333333333333,0.43523913532509007,11
Anna / Anne / Ann / Anni,Põlva,Ann,2,1.4858666666666667,0.4217798634010578,7
Anna / Anne / Ann / Anni,Viru-Nigula,Other,2,1.52,0.3893314107138301,30
Anna / Anne / Ann / Anni,Otepää,Anne,7,6.08,0.37310926860075383,12
Anna / Anne / Ann / Anni,Risti,Anni,2,1.5701333333333334,0.34305638189577564,8
Anna / Anne / Ann / Anni,Koeru,Ann,8,7.217066666666667,0.2914368237012691,34
Anna / Anne / Ann / Anni,Otepää,Ann,3,2.5472,0.2837101642282703,12
Anna / Anne / Ann / Anni,Palamuse,Ann,3,2.5472,0.2837101642282703,12
Anna / Anne / Ann / Anni,Ilomantsi,Other,1,0.76,0.2752988806446741,15
Anna / Anne / Ann / Anni,Tarvastu,Other,3,2.584,0.2587897529325885,51
Anna / Anne / Ann / Anni,Narvusi,Other,2,1.672,0.25366217220479587,33
Anna / Anne / Ann / Anni,Karula,Anne,4,3.546666666666667,0.24071739063762804,7
Anna / Anne / Ann / Anni,Karuse,Other,1,0.8106666666666666,0.2102838516044778,16
Anna / Anne / Ann / Anni,Puhja,Anne,5,4.56,0.20604887854797285,9
Anna / Anne / Ann / Anni,Kolga-Jaani,Anu,1,0.8272,0.18999338276169028,47
Anna / Anne / Ann / Anni,Pilistvere,Ann,7,6.580266666666667,0.16362577379794205,31
Anna / Anne / Ann / Anni,Setumaa,Anne,22,21.28,0.15607979451434134,42
Anna / Anne / Ann / Anni,Sangaste,Ann,5,4.669866666666667,0.1527696686064002,22
Anna / Anne / Ann / Anni,Paistu,Anna,1,0.8597333333333333,0.15127689214682236,52
Anna / Anne / Ann / Anni,Pühalepa,Other,1,0.8613333333333333,0.1494123335191468,17
Anna / Anne / Ann / Anni,Viljandi,Ann,9,8.702933333333334,0.10069805791734672,41
Anna / Anne / Ann / Anni,Häädemeeste,Ann,2,1.9104,0.06482549697940199,9
Anna / Anne / Ann / Anni,Järva-Jaani,Ann,2,1.9104,0.06482549697940199,9
Anna / Anne / Ann / Anni,Puhja,Ann,2,1.9104,0.06482549697940199,9
Anna / Anne / Ann / Anni,Kadrina,Anna,1,1.0250666666666666,-0.02475828342167934,62
Anna / Anne / Ann / Anni,Risti,Anne,4,4.053333333333334,-0.026490647141301046,8
Anna / Anne / Ann / Anni,Karuse,Anne,8,8.106666666666667,-0.037463432463268,16
Anna / Anne / Ann / Anni,Viljandi,Other,2,2.0773333333333333,-0.05365542450227622,41
Anna / Anne / Ann / Anni,Pärnu,Ann,1,1.0613333333333332,-0.059534768074758077,5
Anna / Anne / Ann / Anni,Võnnu,Other,1,1.064,-0.06204533874635856,21
Anna / Anne / Ann / Anni,Pärnu-Jaagupi,Ann,2,2.1226666666666665,-0.08419487644405962,10
Anna / Anne / Ann / Anni,Türi,Ann,2,2.1226666666666665,-0.08419487644405962,10
Anna / Anne / Ann / Anni,Haljala,Anu,1,1.0912,-0.08730571224169308,62
Anna / Anne / Ann / Anni,Äksi,Ann,3,3.184,-0.10311724312231076,15
Anna / Anne / Ann / Anni,Lüganuse,Anni,1,1.1776,-0.1636605713319358,6
Anna / Anne / Ann / Anni,Tarvastu,Anne,25,25.84,-0.16524678982657307,51
Anna / Anne / Ann / Anni,Soikkola,Other,1,1.216,-0.1958785875297031,24
Anna / Anne / Ann / Anni,Paide,Ann,2,2.3349333333333333,-0.21919019806267565,11
Anna / Anne / Ann / Anni,Rapla,Ann,2,2.3349333333333333,-0.21919019806267565,11
Anna / Anne / Ann / Anni,Torma,Ann,2,2.3349333333333333,-0.21919019806267565,11
Anna / Anne / Ann / Anni,Saarde,Other,1,1.2666666666666666,-0.23693955110363688,25
Anna / Anne / Ann / Anni,Rannu,Anne,4,4.56,-0.2622440272428741,9
Anna / Anne / Ann / Anni,Tori,Anni,3,3.5328,-0.28346842474266326,18
Anna / Anne / Ann / Anni,Hietamäki,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Kontiolahti,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Lavansaari,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Pärnu,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Repola,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Tyrö,Anna,0,0.08266666666666667,-0.28751811537130434,5
Anna / Anne / Ann / Anni,Alatornio,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Hietamäki,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Kontiolahti,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Lavansaari,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Pärnu,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Repola,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Tartu-Maarja,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Tyrö,Anu,0,0.088,-0.2966479394838265,5
Anna / Anne / Ann / Anni,Viru-Nigula,Anne,14,15.2,-0.3077935056255461,30
Anna / Anne / Ann / Anni,Vändra,Ann,4,4.669866666666667,-0.30998175083948076,22
Anna / Anne / Ann / Anni,Suure-Jaani,Other,1,1.368,-0.314633361306114,27
Anna / Anne / Ann / Anni,Kanepi,Anna,0,0.0992,-0.31496031496047244,6
Anna / Anne / Ann / Anni,Lüganuse,Anna,0,0.0992,-0.31496031496047244,6
Anna / Anne / Ann / Anni,Salmi,Anna,0,0.0992,-0.31496031496047244,6
Anna / Anne / Ann / Anni,Tõstamaa,Anna,0,0.0992,-0.31496031496047244,6
Anna / Anne / Ann / Anni,Heinävesi,Anu,0,0.1056,-0.3249615361854384,6
Anna / Anne / Ann / Anni,Kanepi,Anu,0,0.1056,-0.3249615361854384,6
Anna / Anne / Ann / Anni,Liperi,Anu,0,0.1056,-0.3249615361854384,6
Anna / Anne / Ann / Anni,Salmi,Anu,0,0.1056,-0.3249615361854384,6
Anna / Anne / Ann / Anni,Hämeenlinna,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Iisaku,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Karula,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Lempaala,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Mustjala,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Märjamaa,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Põlva,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Rovaniemi,Anna,0,0.11573333333333333,-0.3401960219246153,7
Anna / Anne / Ann / Anni,Harju-Jaani,Ann,2,2.5472,-0.34285821966808655,12
Anna / Anne / Ann / Anni,Jõhvi,Anne,10,11.146666666666667,-0.3434509174472748,22
Anna / Anne / Ann / Anni,Hämeenlinna,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Iisaku,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Lempaala,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Mustjala,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Märjamaa,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Põlva,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Rovaniemi,Anu,0,0.1232,-0.3509985754956849,7
Anna / Anne / Ann / Anni,Urvaste,Other,1,1.4186666666666667,-0.3515023253291214,28
Anna / Anne / Ann / Anni,Järva-Madise,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Jüri,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Korpiselkä,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Kõpu,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Ridala,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Risti,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Rõngu,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Seiskari,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Skuoritsa,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Toksova,Anna,0,0.13226666666666667,-0.36368484525295613,8
Anna / Anne / Ann / Anni,Tori,Anne,8,9.12,-0.370869059978212,18
Anna / Anne / Ann / Anni,Järva-Madise,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Jüri,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Korpiselkä,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Kõpu,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Ridala,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Risti,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Rõngu,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Seiskari,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Skuoritsa,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Toksova,Anu,0,0.1408,-0.3752332607858744,8
Anna / Anne / Ann / Anni,Häädemeeste,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Järva-Jaani,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Kuusamo,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Moloskovitsa,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Nõo,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Puhja,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Rannu,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Rõuge,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Sakkola,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Vaivara,Anna,0,0.1488,-0.3857460304397182,9
Anna / Anne / Ann / Anni,Karksi,Other,2,2.6346666666666665,-0.39100548608484764,52
Anna / Anne / Ann / Anni,Paistu,Other,2,2.6346666666666665,-0.39100548608484764,52
Anna / Anne / Ann / Anni,Häädemeeste,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Kuusamo,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Moloskovitsa,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Nõo,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Rõuge,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Sakkola,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Vaivara,Anu,0,0.1584,-0.397994974842648,9
Anna / Anne / Ann / Anni,Karula,Ann,1,1.4858666666666667,-0.3985907215335723,7
Anna / Anne / Ann / Anni,Mustjala,Ann,1,1.4858666666666667,-0.3985907215335723,7
Anna / Anne / Ann / Anni,Märjamaa,Ann,1,1.4858666666666667,-0.3985907215335723,7
